txn_id,timestamp,customer_id,account_id,amount,currency,txn_type,counterparty,counterparty_country,channel
c_cust_064_util_4_0,2026-06-07 14:00,cust_064,acct_1064,213.23,USD,payment,Regional Electric Board,NL,online
c_cust_061_util_4_1,2026-06-07 15:00,cust_061,acct_1061,239.05,USD,payment,Mobile Telecom,JP,mobile
c_cust_015_shop_4_0,2026-06-07 17:00,cust_015,acct_1015,93.34,USD,payment,Corner Pharmacy,AU,online
c_cust_032_shop_4_0,2026-06-07 18:00,cust_032,acct_1032,61.63,USD,payment,Home Goods Co,AE,online
c_cust_033_shop_4_1,2026-06-07 18:00,cust_033,acct_1033,23.6,USD,payment,Superstore Retail,US,mobile
c_cust_036_util_4_0,2026-06-07 19:00,cust_036,acct_1036,156.86,USD,payment,Regional Electric Board,MX,branch
c_cust_059_util_4_0,2026-06-07 19:00,cust_059,acct_1059,165.37,USD,payment,National Broadband Co,AE,mobile
c_cust_015_shop_4_3,2026-06-07 20:00,cust_015,acct_1015,135.26,USD,payment,Superstore Retail,AU,mobile
c_cust_021_util_4_0,2026-06-07 20:00,cust_021,acct_1021,204.19,USD,payment,Regional Electric Board,SG,mobile
c_cust_030_util_4_1,2026-06-07 20:00,cust_030,acct_1030,195.34,USD,payment,Metro Water Authority,IT,branch
c_cust_058_shop_4_0,2026-06-07 20:00,cust_058,acct_1058,171.21,USD,payment,Grocery Mart,KE,online
c_cust_054_shop_4_3,2026-06-07 21:00,cust_054,acct_1054,62.79,USD,payment,Online Marketplace,AE,online
c_cust_030_shop_4_2,2026-06-08 09:00,cust_030,acct_1030,21.81,USD,payment,Home Goods Co,IT,mobile
c_cust_038_shop_4_1,2026-06-08 10:00,cust_038,acct_1038,159.47,USD,payment,Grocery Mart,KE,mobile
c_cust_064_shop_4_3,2026-06-08 10:00,cust_064,acct_1064,112.61,USD,payment,Home Goods Co,NL,online
c_cust_018_util_4_0,2026-06-08 11:00,cust_018,acct_1018,123.78,USD,payment,Gas & Power Ltd,IN,online
c_cust_051_shop_4_0,2026-06-08 11:00,cust_051,acct_1051,48.5,USD,payment,Online Marketplace,SE,online
c_cust_053_util_4_0,2026-06-08 12:00,cust_053,acct_1053,218.86,USD,payment,National Broadband Co,KE,mobile
c_cust_030_shop_4_1,2026-06-08 14:00,cust_030,acct_1030,37.5,USD,payment,Online Marketplace,IT,mobile
c_cust_045_util_4_0,2026-06-08 14:00,cust_045,acct_1045,176.5,USD,payment,City Utilities,NL,mobile
c_cust_050_shop_4_0,2026-06-08 14:00,cust_050,acct_1050,111.9,USD,payment,Corner Pharmacy,IT,online
c_cust_020_util_4_0,2026-06-08 15:00,cust_020,acct_1020,82.27,USD,payment,Gas & Power Ltd,PH,online
c_cust_024_shop_4_2,2026-06-08 15:00,cust_024,acct_1024,78.91,USD,payment,Corner Pharmacy,GB,online
c_cust_035_shop_4_3,2026-06-08 15:00,cust_035,acct_1035,147.33,USD,payment,Home Goods Co,DE,mobile
c_cust_030_util_4_0,2026-06-08 18:00,cust_030,acct_1030,150.85,USD,payment,Gas & Power Ltd,IT,online
c_cust_025_shop_4_2,2026-06-08 21:00,cust_025,acct_1025,38.62,USD,payment,Grocery Mart,GB,mobile
c_cust_064_util_4_1,2026-06-08 21:00,cust_064,acct_1064,93.93,USD,payment,Gas & Power Ltd,NL,branch
c_cust_041_shop_4_0,2026-06-09 11:00,cust_041,acct_1041,169.45,USD,payment,Online Marketplace,US,mobile
c_cust_037_cash_4,2026-06-09 12:00,cust_037,acct_1037,298.4,USD,cash_withdrawal,Self,AU,branch
c_cust_045_util_4_1,2026-06-09 13:00,cust_045,acct_1045,99.41,USD,payment,Metro Water Authority,NL,branch
c_cust_060_util_4_0,2026-06-09 13:00,cust_060,acct_1060,148.18,USD,payment,National Broadband Co,PH,online
c_cust_054_shop_4_1,2026-06-09 14:00,cust_054,acct_1054,80.86,USD,payment,Superstore Retail,AE,online
c_cust_013_cash_4,2026-06-09 15:00,cust_013,acct_1013,264.77,USD,cash_withdrawal,Self,IN,branch
c_cust_055_util_4_0,2026-06-09 15:00,cust_055,acct_1055,148.69,USD,payment,National Broadband Co,MX,mobile
c_cust_017_shop_4_0,2026-06-09 17:00,cust_017,acct_1017,119.99,USD,payment,Grocery Mart,BR,online
c_cust_028_cash_4,2026-06-09 17:00,cust_028,acct_1028,393.04,USD,cash_withdrawal,Self,AE,branch
c_cust_035_shop_4_0,2026-06-09 17:00,cust_035,acct_1035,58.29,USD,payment,Online Marketplace,DE,mobile
c_cust_032_util_4_1,2026-06-09 19:00,cust_032,acct_1032,34.62,USD,payment,City Utilities,AE,mobile
c_cust_035_shop_4_1,2026-06-09 19:00,cust_035,acct_1035,156.71,USD,payment,Home Goods Co,DE,mobile
c_cust_015_util_4_0,2026-06-10 08:00,cust_015,acct_1015,33.53,USD,payment,Gas & Power Ltd,AU,branch
c_cust_021_shop_4_1,2026-06-10 09:00,cust_021,acct_1021,133.1,USD,payment,Online Marketplace,SG,mobile
c_cust_033_util_4_0,2026-06-10 12:00,cust_033,acct_1033,50.34,USD,payment,City Utilities,US,mobile
c_cust_038_util_4_1,2026-06-10 15:00,cust_038,acct_1038,207.41,USD,payment,City Utilities,KE,branch
c_cust_043_shop_4_1,2026-06-10 15:00,cust_043,acct_1043,138.34,USD,payment,Online Marketplace,AE,mobile
c_cust_067_util_4_1,2026-06-10 15:00,cust_067,acct_1067,130.15,USD,payment,Mobile Telecom,GB,mobile
c_cust_048_util_4_0,2026-06-10 16:00,cust_048,acct_1048,64.02,USD,payment,Metro Water Authority,SE,branch
c_cust_061_shop_4_0,2026-06-10 17:00,cust_061,acct_1061,114.45,USD,payment,Online Marketplace,JP,mobile
c_cust_022_util_4_0,2026-06-10 18:00,cust_022,acct_1022,191.15,USD,payment,National Broadband Co,US,online
c_cust_016_shop_4_1,2026-06-10 20:00,cust_016,acct_1016,38.22,USD,payment,Online Marketplace,GB,mobile
c_cust_065_util_4_0,2026-06-10 21:00,cust_065,acct_1065,176.41,USD,payment,Regional Electric Board,MX,branch
c_cust_057_shop_4_0,2026-06-11 09:00,cust_057,acct_1057,30.83,USD,payment,Online Marketplace,IN,online
c_cust_016_util_4_0,2026-06-11 11:00,cust_016,acct_1016,144.51,USD,payment,National Broadband Co,GB,mobile
c_cust_061_util_4_0,2026-06-11 11:00,cust_061,acct_1061,90.05,USD,payment,National Broadband Co,JP,branch
c_cust_035_util_4_0,2026-06-11 13:00,cust_035,acct_1035,73.76,USD,payment,City Utilities,DE,online
c_cust_039_util_4_1,2026-06-11 13:00,cust_039,acct_1039,100.32,USD,payment,City Utilities,NG,branch
c_cust_067_util_4_0,2026-06-11 13:00,cust_067,acct_1067,157.65,USD,payment,Mobile Telecom,GB,branch
c_cust_021_shop_4_0,2026-06-11 15:00,cust_021,acct_1021,58.09,USD,payment,Online Marketplace,SG,mobile
c_cust_030_shop_4_0,2026-06-11 15:00,cust_030,acct_1030,45.45,USD,payment,Online Marketplace,IT,mobile
c_cust_023_cash_4,2026-06-11 16:00,cust_023,acct_1023,145.53,USD,cash_withdrawal,Self,SG,branch
c_cust_031_util_4_1,2026-06-11 16:00,cust_031,acct_1031,199.57,USD,payment,Metro Water Authority,SE,branch
c_cust_034_util_4_1,2026-06-11 16:00,cust_034,acct_1034,77.11,USD,payment,Regional Electric Board,DE,mobile
c_cust_037_shop_4_1,2026-06-11 17:00,cust_037,acct_1037,50.25,USD,payment,Online Marketplace,AU,mobile
c_cust_014_shop_4_1,2026-06-11 19:00,cust_014,acct_1014,100.53,USD,payment,Home Goods Co,NG,mobile
c_cust_023_shop_4_0,2026-06-11 21:00,cust_023,acct_1023,176.98,USD,payment,Home Goods Co,SG,mobile
c_cust_029_util_4_0,2026-06-12 08:00,cust_029,acct_1029,169.96,USD,payment,National Broadband Co,CA,online
c_cust_055_shop_4_1,2026-06-12 09:00,cust_055,acct_1055,102.1,USD,payment,Corner Pharmacy,MX,online
c_cust_044_shop_4_2,2026-06-12 10:00,cust_044,acct_1044,162.03,USD,payment,Corner Pharmacy,CA,online
c_cust_027_shop_4_0,2026-06-12 11:00,cust_027,acct_1027,126.43,USD,payment,Home Goods Co,KE,mobile
c_cust_031_shop_4_2,2026-06-12 12:00,cust_031,acct_1031,129.5,USD,payment,Grocery Mart,SE,mobile
c_cust_052_shop_4_1,2026-06-12 12:00,cust_052,acct_1052,145.1,USD,payment,Corner Pharmacy,KE,online
c_cust_040_shop_4_1,2026-06-12 13:00,cust_040,acct_1040,64.95,USD,payment,Online Marketplace,NG,online
c_cust_066_util_4_1,2026-06-12 13:00,cust_066,acct_1066,82.81,USD,payment,City Utilities,KE,branch
c_cust_048_cash_4,2026-06-12 14:00,cust_048,acct_1048,244.8,USD,cash_withdrawal,Self,SE,branch
c_cust_066_cash_4,2026-06-12 14:00,cust_066,acct_1066,70.77,USD,cash_withdrawal,Self,KE,branch
c_cust_036_util_4_1,2026-06-12 15:00,cust_036,acct_1036,38.26,USD,payment,City Utilities,MX,branch
c_cust_028_util_4_0,2026-06-12 17:00,cust_028,acct_1028,205.73,USD,payment,City Utilities,AE,mobile
c_cust_022_util_4_1,2026-06-12 19:00,cust_022,acct_1022,193.91,USD,payment,Regional Electric Board,US,mobile
c_cust_047_shop_4_1,2026-06-12 19:00,cust_047,acct_1047,155.47,USD,payment,Superstore Retail,AU,mobile
c_cust_057_shop_4_2,2026-06-12 21:00,cust_057,acct_1057,112.18,USD,payment,Grocery Mart,IN,mobile
c_cust_047_util_4_1,2026-06-13 09:00,cust_047,acct_1047,40.66,USD,payment,Regional Electric Board,AU,branch
c_cust_013_util_4_0,2026-06-13 10:00,cust_013,acct_1013,55.28,USD,payment,Mobile Telecom,IN,online
c_cust_064_shop_4_2,2026-06-13 10:00,cust_064,acct_1064,92.38,USD,payment,Online Marketplace,NL,online
c_cust_017_shop_4_2,2026-06-13 13:00,cust_017,acct_1017,51.89,USD,payment,Home Goods Co,BR,online
c_cust_019_util_4_0,2026-06-13 13:00,cust_019,acct_1019,42.28,USD,payment,Gas & Power Ltd,IN,mobile
c_cust_024_util_4_0,2026-06-13 14:00,cust_024,acct_1024,208.96,USD,payment,National Broadband Co,GB,mobile
c_cust_049_util_4_0,2026-06-13 15:00,cust_049,acct_1049,71.32,USD,payment,Regional Electric Board,FR,online
c_cust_018_util_4_1,2026-06-13 16:00,cust_018,acct_1018,155.26,USD,payment,Regional Electric Board,IN,mobile
c_cust_050_cash_4,2026-06-13 17:00,cust_050,acct_1050,137.46,USD,cash_withdrawal,Self,IT,branch
c_cust_057_util_4_1,2026-06-13 17:00,cust_057,acct_1057,72.28,USD,payment,Regional Electric Board,IN,mobile
c_cust_014_util_4_0,2026-06-13 20:00,cust_014,acct_1014,72.11,USD,payment,City Utilities,NG,online
c_cust_032_util_4_0,2026-06-14 08:00,cust_032,acct_1032,204.45,USD,payment,Gas & Power Ltd,AE,mobile
c_cust_061_shop_4_2,2026-06-14 10:00,cust_061,acct_1061,99.1,USD,payment,Superstore Retail,JP,mobile
c_cust_024_cash_4,2026-06-14 12:00,cust_024,acct_1024,259.46,USD,cash_withdrawal,Self,GB,branch
c_cust_039_util_4_0,2026-06-14 13:00,cust_039,acct_1039,174.34,USD,payment,Mobile Telecom,NG,branch
c_cust_062_shop_4_0,2026-06-14 13:00,cust_062,acct_1062,54.13,USD,payment,Home Goods Co,GB,online
c_cust_037_shop_4_0,2026-06-14 15:00,cust_037,acct_1037,114.78,USD,payment,Corner Pharmacy,AU,online
c_cust_018_shop_4_1,2026-06-14 16:00,cust_018,acct_1018,178.09,USD,payment,Corner Pharmacy,IN,online
c_cust_018_cash_4,2026-06-14 17:00,cust_018,acct_1018,270.9,USD,cash_withdrawal,Self,IN,branch
c_cust_038_util_4_0,2026-06-14 20:00,cust_038,acct_1038,96.33,USD,payment,Gas & Power Ltd,KE,online
c_cust_056_util_4_1,2026-06-14 21:00,cust_056,acct_1056,33.65,USD,payment,Gas & Power Ltd,FR,online
c_cust_056_shop_4_1,2026-06-14 21:00,cust_056,acct_1056,18.33,USD,payment,Corner Pharmacy,FR,online
c_cust_017_util_4_0,2026-06-15 08:00,cust_017,acct_1017,178.47,USD,payment,Metro Water Authority,BR,online
c_cust_054_util_4_0,2026-06-15 08:00,cust_054,acct_1054,233.94,USD,payment,City Utilities,AE,branch
c_cust_040_util_4_0,2026-06-15 09:00,cust_040,acct_1040,155.61,USD,payment,Metro Water Authority,NG,branch
g_cust_009_0,2026-06-15 10:00,cust_009,acct_1009,7876.0,USD,wire_in,Crypto Exchange Y,US,online
c_cust_034_util_4_0,2026-06-15 11:00,cust_034,acct_1034,259.86,USD,payment,City Utilities,DE,branch
c_cust_051_util_4_0,2026-06-15 11:00,cust_051,acct_1051,131.21,USD,payment,Gas & Power Ltd,SE,mobile
c_cust_062_shop_4_1,2026-06-15 12:00,cust_062,acct_1062,168.78,USD,payment,Superstore Retail,GB,online
c_cust_024_util_4_1,2026-06-15 13:00,cust_024,acct_1024,97.25,USD,payment,City Utilities,GB,branch
c_cust_059_shop_4_1,2026-06-15 14:00,cust_059,acct_1059,50.86,USD,payment,Online Marketplace,AE,online
c_cust_066_util_4_0,2026-06-15 15:00,cust_066,acct_1066,90.53,USD,payment,Metro Water Authority,KE,online
c_cust_041_util_4_0,2026-06-15 17:00,cust_041,acct_1041,81.35,USD,payment,City Utilities,US,mobile
c_cust_056_util_4_0,2026-06-15 17:00,cust_056,acct_1056,61.96,USD,payment,Metro Water Authority,FR,branch
c_cust_057_util_4_0,2026-06-15 18:00,cust_057,acct_1057,224.59,USD,payment,Metro Water Authority,IN,branch
c_cust_042_util_4_0,2026-06-15 20:00,cust_042,acct_1042,89.3,USD,payment,National Broadband Co,IN,mobile
c_cust_023_util_4_1,2026-06-16 08:00,cust_023,acct_1023,34.73,USD,payment,City Utilities,SG,branch
c_cust_031_util_4_0,2026-06-16 08:00,cust_031,acct_1031,219.9,USD,payment,City Utilities,SE,online
c_cust_023_util_4_0,2026-06-16 09:00,cust_023,acct_1023,71.52,USD,payment,Metro Water Authority,SG,branch
c_cust_065_shop_4_1,2026-06-16 09:00,cust_065,acct_1065,38.25,USD,payment,Home Goods Co,MX,mobile
c_cust_063_util_4_0,2026-06-16 13:00,cust_063,acct_1063,169.75,USD,payment,Gas & Power Ltd,AU,branch
c_cust_043_shop_4_0,2026-06-16 14:00,cust_043,acct_1043,27.1,USD,payment,Online Marketplace,AE,mobile
c_cust_022_shop_4_0,2026-06-16 16:00,cust_022,acct_1022,18.24,USD,payment,Corner Pharmacy,US,online
c_cust_037_util_4_0,2026-06-16 17:00,cust_037,acct_1037,237.95,USD,payment,National Broadband Co,AU,mobile
c_cust_066_shop_4_2,2026-06-16 17:00,cust_066,acct_1066,130.73,USD,payment,Corner Pharmacy,KE,mobile
c_cust_025_util_4_0,2026-06-16 19:00,cust_025,acct_1025,98.72,USD,payment,Mobile Telecom,GB,mobile
c_cust_027_util_4_0,2026-06-16 19:00,cust_027,acct_1027,244.81,USD,payment,National Broadband Co,KE,mobile
c_cust_067_shop_4_1,2026-06-16 19:00,cust_067,acct_1067,57.69,USD,payment,Superstore Retail,GB,online
c_cust_023_shop_4_1,2026-06-16 21:00,cust_023,acct_1023,163.1,USD,payment,Grocery Mart,SG,online
c_cust_047_util_4_0,2026-06-16 21:00,cust_047,acct_1047,103.07,USD,payment,Gas & Power Ltd,AU,branch
c_cust_050_shop_4_2,2026-06-16 21:00,cust_050,acct_1050,132.81,USD,payment,Corner Pharmacy,IT,online
g_cust_009_1,2026-06-17 10:00,cust_009,acct_1009,7280.0,USD,wire_in,Crypto Exchange Y,US,online
c_cust_015_shop_4_2,2026-06-17 13:00,cust_015,acct_1015,128.48,USD,payment,Superstore Retail,AU,mobile
c_cust_020_shop_4_1,2026-06-17 14:00,cust_020,acct_1020,103.13,USD,payment,Corner Pharmacy,PH,mobile
c_cust_035_shop_4_2,2026-06-17 15:00,cust_035,acct_1035,127.38,USD,payment,Online Marketplace,DE,mobile
c_cust_057_cash_4,2026-06-17 16:00,cust_057,acct_1057,151.82,USD,cash_withdrawal,Self,IN,branch
c_cust_059_shop_4_0,2026-06-17 20:00,cust_059,acct_1059,135.49,USD,payment,Grocery Mart,AE,online
c_cust_050_shop_4_1,2026-06-17 21:00,cust_050,acct_1050,105.77,USD,payment,Online Marketplace,IT,mobile
c_cust_063_shop_4_1,2026-06-17 21:00,cust_063,acct_1063,119.61,USD,payment,Grocery Mart,AU,online
c_cust_042_shop_4_1,2026-06-18 10:00,cust_042,acct_1042,60.19,USD,payment,Corner Pharmacy,IN,online
c_cust_064_shop_4_1,2026-06-18 11:00,cust_064,acct_1064,49.12,USD,payment,Superstore Retail,NL,online
c_cust_053_shop_4_1,2026-06-18 19:00,cust_053,acct_1053,82.36,USD,payment,Home Goods Co,KE,online
c_cust_041_shop_4_1,2026-06-18 20:00,cust_041,acct_1041,44.09,USD,payment,Online Marketplace,US,mobile
c_cust_042_shop_4_0,2026-06-18 20:00,cust_042,acct_1042,78.78,USD,payment,Online Marketplace,IN,online
g_cust_009_2,2026-06-19 10:00,cust_009,acct_1009,6203.0,USD,wire_in,Crypto Exchange Y,US,online
c_cust_028_shop_4_1,2026-06-19 11:00,cust_028,acct_1028,66.94,USD,payment,Corner Pharmacy,AE,mobile
c_cust_057_shop_4_1,2026-06-19 11:00,cust_057,acct_1057,43.54,USD,payment,Online Marketplace,IN,online
c_cust_027_cash_4,2026-06-19 12:00,cust_027,acct_1027,202.09,USD,cash_withdrawal,Self,KE,branch
c_cust_053_shop_4_0,2026-06-19 12:00,cust_053,acct_1053,66.6,USD,payment,Grocery Mart,KE,online
c_cust_038_shop_4_0,2026-06-19 13:00,cust_038,acct_1038,73.35,USD,payment,Online Marketplace,KE,mobile
c_cust_036_shop_4_1,2026-06-19 14:00,cust_036,acct_1036,27.58,USD,payment,Superstore Retail,MX,mobile
c_cust_058_cash_4,2026-06-19 14:00,cust_058,acct_1058,239.59,USD,cash_withdrawal,Self,KE,branch
c_cust_040_cash_4,2026-06-19 15:00,cust_040,acct_1040,321.39,USD,cash_withdrawal,Self,NG,branch
c_cust_029_shop_4_2,2026-06-19 16:00,cust_029,acct_1029,133.24,USD,payment,Online Marketplace,CA,mobile
c_cust_066_shop_4_0,2026-06-19 21:00,cust_066,acct_1066,32.03,USD,payment,Superstore Retail,KE,mobile
c_cust_013_shop_4_1,2026-06-20 09:00,cust_013,acct_1013,26.6,USD,payment,Superstore Retail,IN,mobile
g_cust_012_in,2026-06-20 10:00,cust_012,acct_1012,4200,USD,payment,Marketplace Payouts,PH,online
c_cust_058_shop_4_1,2026-06-20 11:00,cust_058,acct_1058,17.61,USD,payment,Corner Pharmacy,KE,mobile
c_cust_028_shop_4_0,2026-06-20 12:00,cust_028,acct_1028,56.14,USD,payment,Grocery Mart,AE,online
c_cust_019_shop_4_1,2026-06-20 15:00,cust_019,acct_1019,116.43,USD,payment,Superstore Retail,IN,mobile
c_cust_025_cash_4,2026-06-20 15:00,cust_025,acct_1025,362.16,USD,cash_withdrawal,Self,GB,branch
c_cust_067_cash_4,2026-06-20 15:00,cust_067,acct_1067,154.04,USD,cash_withdrawal,Self,GB,branch
c_cust_026_cash_4,2026-06-20 17:00,cust_026,acct_1026,237.79,USD,cash_withdrawal,Self,DE,branch
c_cust_065_shop_4_0,2026-06-20 17:00,cust_065,acct_1065,165.9,USD,payment,Corner Pharmacy,MX,online
c_cust_058_shop_4_2,2026-06-20 19:00,cust_058,acct_1058,149.43,USD,payment,Online Marketplace,KE,online
c_cust_051_shop_4_2,2026-06-20 20:00,cust_051,acct_1051,34.93,USD,payment,Superstore Retail,SE,mobile
g_cust_009_3,2026-06-21 10:00,cust_009,acct_1009,7776.0,USD,wire_in,Crypto Exchange Y,US,online
c_cust_038_shop_4_3,2026-06-21 11:00,cust_038,acct_1038,174.6,USD,payment,Grocery Mart,KE,mobile
c_cust_022_shop_4_1,2026-06-21 14:00,cust_022,acct_1022,143.4,USD,payment,Corner Pharmacy,US,mobile
c_cust_029_shop_4_1,2026-06-21 19:00,cust_029,acct_1029,170.36,USD,payment,Home Goods Co,CA,online
c_cust_034_shop_4_1,2026-06-21 19:00,cust_034,acct_1034,158.18,USD,payment,Grocery Mart,DE,mobile
g_cust_012_out,2026-06-22 10:00,cust_012,acct_1012,900,USD,payment,Home Goods Co,PH,online
c_cust_034_shop_4_0,2026-06-22 11:00,cust_034,acct_1034,40.16,USD,payment,Corner Pharmacy,DE,online
c_cust_045_shop_4_1,2026-06-22 11:00,cust_045,acct_1045,114.8,USD,payment,Corner Pharmacy,NL,online
c_cust_049_shop_4_2,2026-06-22 12:00,cust_049,acct_1049,15.6,USD,payment,Grocery Mart,FR,mobile
c_cust_061_shop_4_3,2026-06-22 12:00,cust_061,acct_1061,173.19,USD,payment,Superstore Retail,JP,online
c_cust_051_shop_4_3,2026-06-22 13:00,cust_051,acct_1051,64.62,USD,payment,Grocery Mart,SE,online
c_cust_015_shop_4_1,2026-06-22 19:00,cust_015,acct_1015,86.31,USD,payment,Corner Pharmacy,AU,mobile
g_cust_009_4,2026-06-23 10:00,cust_009,acct_1009,6131.0,USD,wire_in,Crypto Exchange Y,US,online
c_cust_049_shop_4_1,2026-06-23 10:00,cust_049,acct_1049,34.01,USD,payment,Corner Pharmacy,FR,online
c_cust_025_shop_4_3,2026-06-23 12:00,cust_025,acct_1025,146.81,USD,payment,Superstore Retail,GB,online
c_cust_039_shop_4_0,2026-06-23 14:00,cust_039,acct_1039,84.47,USD,payment,Grocery Mart,NG,mobile
c_cust_023_shop_4_2,2026-06-23 15:00,cust_023,acct_1023,118.17,USD,payment,Online Marketplace,SG,online
c_cust_046_shop_4_0,2026-06-23 15:00,cust_046,acct_1046,18.59,USD,payment,Superstore Retail,PH,online
c_cust_019_shop_4_0,2026-06-23 18:00,cust_019,acct_1019,128.56,USD,payment,Superstore Retail,IN,online
c_cust_054_shop_4_2,2026-06-23 18:00,cust_054,acct_1054,144.69,USD,payment,Online Marketplace,AE,mobile
c_cust_024_shop_4_0,2026-06-23 21:00,cust_024,acct_1024,151.52,USD,payment,Online Marketplace,GB,online
c_cust_056_shop_4_2,2026-06-23 21:00,cust_056,acct_1056,127.59,USD,payment,Grocery Mart,FR,online
c_cust_063_shop_4_0,2026-06-23 21:00,cust_063,acct_1063,174.54,USD,payment,Home Goods Co,AU,online
c_cust_049_shop_4_0,2026-06-24 15:00,cust_049,acct_1049,157.68,USD,payment,Superstore Retail,FR,mobile
c_cust_060_shop_4_0,2026-06-24 15:00,cust_060,acct_1060,162.51,USD,payment,Corner Pharmacy,PH,online
c_cust_039_shop_4_1,2026-06-25 10:00,cust_039,acct_1039,71.58,USD,payment,Superstore Retail,NG,mobile
c_cust_052_shop_4_2,2026-06-25 12:00,cust_052,acct_1052,157.45,USD,payment,Grocery Mart,KE,mobile
c_cust_033_cash_4,2026-06-25 17:00,cust_033,acct_1033,121.98,USD,cash_withdrawal,Self,US,branch
c_cust_021_shop_4_2,2026-06-25 18:00,cust_021,acct_1021,98.12,USD,payment,Online Marketplace,SG,online
c_cust_038_cash_4,2026-06-26 15:00,cust_038,acct_1038,195.99,USD,cash_withdrawal,Self,KE,branch
c_cust_024_shop_4_3,2026-06-26 16:00,cust_024,acct_1024,61.75,USD,payment,Grocery Mart,GB,mobile
c_cust_055_shop_4_0,2026-06-26 16:00,cust_055,acct_1055,43.87,USD,payment,Home Goods Co,MX,mobile
c_cust_031_shop_4_1,2026-06-26 18:00,cust_031,acct_1031,33.64,USD,payment,Superstore Retail,SE,mobile
c_cust_027_shop_4_2,2026-06-26 19:00,cust_027,acct_1027,131.91,USD,payment,Superstore Retail,KE,mobile
c_cust_065_cash_4,2026-06-27 10:00,cust_065,acct_1065,373.62,USD,cash_withdrawal,Self,MX,branch
c_cust_024_shop_4_1,2026-06-27 11:00,cust_024,acct_1024,114.19,USD,payment,Online Marketplace,GB,mobile
c_cust_060_shop_4_2,2026-06-27 11:00,cust_060,acct_1060,19.24,USD,payment,Grocery Mart,PH,online
c_cust_059_cash_4,2026-06-27 12:00,cust_059,acct_1059,307.53,USD,cash_withdrawal,Self,AE,branch
c_cust_016_cash_4,2026-06-27 15:00,cust_016,acct_1016,60.59,USD,cash_withdrawal,Self,GB,branch
c_cust_034_cash_4,2026-06-27 16:00,cust_034,acct_1034,101.83,USD,cash_withdrawal,Self,DE,branch
c_cust_027_shop_4_1,2026-06-27 17:00,cust_027,acct_1027,30.68,USD,payment,Corner Pharmacy,KE,mobile
c_cust_047_shop_4_2,2026-06-27 17:00,cust_047,acct_1047,20.49,USD,payment,Corner Pharmacy,AU,online
c_cust_036_shop_4_3,2026-06-27 19:00,cust_036,acct_1036,159.12,USD,payment,Corner Pharmacy,MX,mobile
c_cust_038_shop_4_2,2026-06-27 21:00,cust_038,acct_1038,132.45,USD,payment,Online Marketplace,KE,online
t016,2026-06-28 08:00,cust_004,acct_1004,5200,USD,salary,Acme Corp Payroll,US,online
c_cust_066_shop_4_1,2026-06-28 09:00,cust_066,acct_1066,64.92,USD,payment,Home Goods Co,KE,mobile
c_cust_027_shop_4_3,2026-06-28 10:00,cust_027,acct_1027,15.71,USD,payment,Home Goods Co,KE,online
c_cust_047_cash_4,2026-06-28 10:00,cust_047,acct_1047,133.24,USD,cash_withdrawal,Self,AU,branch
c_cust_053_shop_4_2,2026-06-28 10:00,cust_053,acct_1053,31.57,USD,payment,Grocery Mart,KE,online
c_cust_037_shop_4_2,2026-06-28 16:00,cust_037,acct_1037,117.18,USD,payment,Online Marketplace,AU,mobile
